ViolationID,BuildingID,RegistrationID,BoroID,Borough,HouseNumber,LowHouseNumber,HighHouseNumber,StreetName,StreetCode,Postcode,Apartment,Story,Block,Lot,Class,InspectionDate,ApprovedDate,OriginalCertifyByDate,OriginalCorrectByDate,NewCertifyByDate,NewCorrectByDate,CertifiedDate,OrderNumber,NOVID,NOVDescription,NOVIssuedDate,CurrentStatusID,CurrentStatus,CurrentStatusDate,NovType,ViolationStatus,RentImpairing,Latitude,Longitude,CommunityBoard,CouncilDistrict,CensusTract,BIN,BBL,NTA
12646949,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5D,5,2794,49,C,10/08/2018,10/11/2018,11/14/2018,11/09/2018,11/28/2018,11/23/2018,11/21/2018,617,6229392,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st DUMB WAITER FROM EAST AT SOUTH WALL IN THE FOYER LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",10/12/2018,19,VIOLATION CLOSED,02/06/2019,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
12890077,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5D,5,2794,49,C,02/02/2019,02/06/2019,03/12/2019,03/07/2019,,,03/01/2019,790,6386438,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",02/07/2019,9,VIOLATION DISMISSED,05/13/2019,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13058759,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5,1,2794,49,C,05/07/2019,05/08/2019,06/04/2019,05/30/2019,,,06/04/2019,568,6475691,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",05/09/2019,9,VIOLATION DISMISSED,08/15/2019,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13178257,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5D,5,2794,49,C,07/17/2019,07/18/2019,08/14/2019,08/09/2019,,,08/15/2019,569,6545227,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",07/19/2019,4,NOV CERTIFIED LATE,08/15/2019,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13190574,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5D,5,2794,49,C,07/24/2019,07/25/2019,08/21/2019,08/16/2019,,,08/15/2019,530,6552387,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE .. IN THE ENTRANCE LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",07/26/2019,9,VIOLATION DISMISSED,10/28/2019,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13328281,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,4B,4,2794,49,C,10/07/2019,10/09/2019,11/05/2019,10/31/2019,,,,569,6631231,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 4B, 4th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/10/2019,47,NOTICE OF ISSUANCE SENT TO TENANT,10/10/2019,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13329405,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,4B,4,2794,49,C,10/07/2019,10/08/2019,11/11/2019,11/06/2019,11/25/2019,11/20/2019,11/21/2019,617,6629992,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st RISER FROM EAST AT SOUTH WALL, 1st WINDOW FRAME FROM EAST AT SOUTH WALL IN THE KITCHEN LOCATED AT APT 4B, 4th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/09/2019,19,VIOLATION CLOSED,02/28/2020,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13329406,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,4B,4,2794,49,C,10/07/2019,10/08/2019,11/11/2019,11/06/2019,11/25/2019,11/20/2019,11/21/2019,617,6629992,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st WINDOW FRAME FROM EAST AT SOUTH WALL IN THE 2nd ROOM FROM EAST LOCATED AT APT 4B, 4th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/09/2019,19,VIOLATION CLOSED,02/28/2020,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13737519,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,APT5F,5,2794,49,C,07/22/2020,07/22/2020,08/23/2020,08/18/2020,,,08/07/2020,568,6911849,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT APT5F, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",07/23/2020,21,NOT COMPLIED WITH,09/04/2020,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13800270,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5F,5,2794,49,C,09/03/2020,09/04/2020,10/09/2020,10/04/2020,,,10/03/2020,568,6949169,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES LOCATED AT APT 5F, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",09/08/2020,9,VIOLATION DISMISSED,12/14/2020,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13800273,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5F,5,2794,49,C,09/03/2020,09/04/2020,10/09/2020,10/04/2020,,,10/03/2020,530,6949170,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT APARTMENT ENTRANCE LOCATED AT APT 5F, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH",09/08/2020,9,VIOLATION DISMISSED,12/14/2020,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13987180,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5C,5,2794,49,C,01/15/2021,01/19/2021,02/20/2021,02/15/2021,,,,569,7067608,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 5C, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",01/20/2021,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/26/2023,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
14296949,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,1G,1,2794,49,C,04/21/2021,04/21/2021,05/23/2021,05/18/2021,,,05/11/2021,530,7318559,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE ... IN THE ENTRANCE LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",04/22/2021,9,VIOLATION DISMISSED,07/22/2021,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
14296951,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,1G,1,2794,49,C,04/21/2021,04/21/2021,05/23/2021,05/18/2021,,,05/11/2021,569,7318558,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",04/22/2021,9,VIOLATION DISMISSED,07/22/2021,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15265140,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,,1,2794,49,C,07/13/2022,07/15/2022,07/31/2022,07/24/2022,,,08/01/2022,510,7974457,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF STORAGE OF REFRIGERATOR WITH DOORS INTACT AT PUBLIC HALL, 1st STORY",07/18/2022,19,VIOLATION CLOSED,03/13/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15265136,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,,Yards / Courts,2794,49,C,07/13/2022,07/15/2022,07/31/2022,07/24/2022,,,08/01/2022,552,7974457,"SECTION 27-2010, 2011, 2012 ADM CODE REMOVE THE ACCUMULATION OF REFUSE AND/OR RUBBISH AND MAINTAIN IN A CLEAN CONDITION THE GARBAGE AND DISCARDED CONSTRUCTION MATERIALS AT THE REAR OF THE BUILDING YARD",07/18/2022,19,VIOLATION CLOSED,03/21/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15036999,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,6,Basement,2794,49,C,03/12/2022,03/12/2022,04/14/2022,04/09/2022,,,04/06/2022,530,7823550,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT ENTRANCE LOCATED AT BSMT-APT 6, 2nd BSMT-APT FROM NORTH AT EAST",03/14/2022,9,VIOLATION DISMISSED,06/17/2022,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15037002,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,6,Basement,2794,49,C,03/12/2022,03/12/2022,04/14/2022,04/09/2022,,,04/06/2022,568,7823549,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 6, 2nd APARTMENT FROM NORTH AT EAST",03/14/2022,9,VIOLATION DISMISSED,06/17/2022,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15037003,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,6,Basement,2794,49,C,03/12/2022,03/12/2022,04/14/2022,04/09/2022,,,04/06/2022,569,7823549,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 6, 2nd APARTMENT FROM NORTH AT EAST",03/14/2022,9,VIOLATION DISMISSED,06/17/2022,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15037231,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5C,5,2794,49,C,03/12/2022,03/12/2022,04/12/2022,04/07/2022,05/10/2022,05/05/2022,04/28/2022,617,7823547,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½11-06(B)(2) 1st CLOSET FROM EAST AT SOUTH WALL DOOR FRAME IN THE PRIVATE HALLWAY LOCATED AT APT 5C, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",03/14/2022,19,VIOLATION CLOSED,06/29/2022,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15407522,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5B,5,2794,49,C,09/30/2022,10/11/2022,11/12/2022,11/07/2022,,,11/08/2022,569,8068503,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/12/2022,9,VIOLATION DISMISSED,01/19/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15409383,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5B,5,2794,49,C,09/30/2022,10/03/2022,11/02/2022,10/28/2022,,,,617,8060092,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM NORTH AT EAST WALL, NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL, 1st WINDOW FRAME FROM EAST AT SOUTH WALL, 1st WINDOW FRAME FROM SOUTH AT WEST WALL IN THE 4th ROOM FROM EAST LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/04/2022,19,VIOLATION CLOSED,08/18/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Eden-Claremont (West)
15037302,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5C,5,2794,49,C,03/12/2022,03/13/2022,04/12/2022,04/07/2022,05/10/2022,05/05/2022,02/09/2023,622,7823551,"SECTION 27-2056.7, 27-2056.8, 27-2056.9 ADM CODE -CERTIFY COMPLIANCE WITH LEAD-BASED PAINT HAZARD CONTROL REQUIREMENTS DURING PERIOD OF UNIT VACANCY BY PERFORMING ACTIVITIES NECESSARY TO ABATE TESTED LEAD-BASED PAINT FROM REQUIRED WINDOW AND/OR DOOR FRICTION SURFACES FOR APARTMENT AND MAKE FLOORS SMOOTH AND CLEANABLE, POSITIVE LEAD-BASED PAINT IN AN APARTMENT WITH A CHILD UNDER SIX LOCATED AT APT 5C, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",03/14/2022,19,VIOLATION CLOSED,03/08/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
12477826,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,,2,2794,49,C,07/13/2018,07/16/2018,07/30/2018,07/25/2018,,,,510,6140609,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF REFRIGERATOR WITH ATTACHED DOORS AT PUBLIC HALL, 2nd STORY",07/17/2018,19,VIOLATION CLOSED,08/24/2018,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
12597098,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5A,5,2794,49,C,09/20/2018,09/22/2018,10/07/2018,10/02/2018,,,10/05/2018,501,6200713,"SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE WINDOW LATCH IN THE 3rd ROOM FROM EAST LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",09/24/2018,19,VIOLATION CLOSED,11/16/2018,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
12597108,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5A,5,2794,49,C,09/20/2018,09/22/2018,10/27/2018,10/22/2018,,,,790,6200714,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2; IN THE ENTIRE APARTMENT LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",09/24/2018,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/03/2018,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
12946628,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,,2,2794,49,C,03/04/2019,03/07/2019,03/21/2019,03/16/2019,,,03/15/2019,510,6414880,"SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF DISCARTED REFRIGERATOR WITH DOOR INTAC AT PUBLIC HALL, 2nd STORY",03/08/2019,9,VIOLATION DISMISSED,05/28/2019,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15409385,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5B,5,2794,49,C,09/30/2022,10/03/2022,11/02/2022,10/28/2022,,,,617,8060092,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st DOOR FRAME FROM EAST AT SOUTH WALL, SOUTH WALL, EAST WALL IN THE FOYER LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/04/2022,19,VIOLATION CLOSED,08/18/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Eden-Claremont (West)
13058756,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5,1,2794,49,C,05/07/2019,05/08/2019,05/22/2019,05/17/2019,,,,742,6475690,"SECTION 27-2070 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES AT GAS RANGE IN THE KITCHEN LOCATED AT APT 5, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",05/09/2019,19,VIOLATION CLOSED,07/03/2019,Original,Close,Y,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13178256,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5D,5,2794,49,C,07/17/2019,07/18/2019,08/14/2019,08/09/2019,,,08/15/2019,568,6545227,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",07/19/2019,4,NOV CERTIFIED LATE,08/15/2019,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13190575,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5D,5,2794,49,C,07/24/2019,07/25/2019,08/21/2019,08/16/2019,,,08/15/2019,569,6552386,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",07/26/2019,9,VIOLATION DISMISSED,10/28/2019,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13190576,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5D,5,2794,49,C,07/24/2019,07/25/2019,08/28/2019,08/23/2019,,,08/21/2019,790,6552385,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0; LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",07/26/2019,19,VIOLATION CLOSED,10/29/2019,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13548423,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,2,1,2794,49,C,01/13/2020,01/14/2020,02/10/2020,02/05/2020,,,02/05/2020,569,6792602,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION ''#178''",01/15/2020,21,NOT COMPLIED WITH,03/12/2020,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
13548503,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,2,1,2794,49,C,01/13/2020,01/14/2020,02/10/2020,02/05/2020,,,02/05/2020,568,6792602,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM SOUTH AT WEST , SECTION ''#178''",01/15/2020,21,NOT COMPLIED WITH,03/12/2020,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15409384,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5B,5,2794,49,C,09/30/2022,10/03/2022,11/02/2022,10/28/2022,,,,617,8060092,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st RISER FROM EAST AT SOUTH WALL, NORTH WALL, SOUTH WALL, EAST WALL, WEST WALL, 1st WINDOW FRAME FROM EAST AT SOUTH WALL IN THE KITCHEN LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/04/2022,19,VIOLATION CLOSED,08/18/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Eden-Claremont (West)
15409387,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5B,5,2794,49,C,09/30/2022,10/03/2022,11/02/2022,10/28/2022,,,,617,8060092,"§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(B)(2) 1st CLOSET FROM WEST AT NORTH WALL DOOR FRAME, 2nd CLOSET FROM WEST AT NORTH WALL DOOR FRAME, SOUTH WALL, WEST WALL IN THE PRIVATE HALLWAY LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/04/2022,19,VIOLATION CLOSED,08/18/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Eden-Claremont (West)
15183290,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,2B,2,2794,49,C,05/26/2022,05/27/2022,07/01/2022,06/26/2022,,,06/13/2022,790,7923146,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 2B, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",05/31/2022,9,VIOLATION DISMISSED,08/24/2022,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15265137,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,,Basement,2794,49,C,07/13/2022,07/15/2022,08/18/2022,08/13/2022,,,08/01/2022,530,7974458,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE DUE TO DEFECTIVE HINGES THE EXIT DOOR TO THE REAR OF THE BUILDING IN THE BASEMENT AT PUBLIC HALL",07/18/2022,9,VIOLATION DISMISSED,10/12/2022,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15265146,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,,Roof,2794,49,C,07/13/2022,07/15/2022,08/18/2022,08/13/2022,,,08/01/2022,530,7974458,"SECTION 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT SOUTH WALL AT THE BULKHEAD DUE TO DEFECTIVE HINGES",07/18/2022,9,VIOLATION DISMISSED,10/12/2022,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
15407521,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5B,5,2794,49,C,09/30/2022,10/11/2022,11/12/2022,11/07/2022,,,11/08/2022,568,8068503,"HMC ADM CODE: ï¿½ 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH",10/12/2022,9,VIOLATION DISMISSED,01/19/2023,Original,Close,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
12477828,74521,202798,2,BRONX,1701,1701,1701,EASTBURN AVENUE,29720,10457,5C,5,2794,49,C,07/13/2018,07/16/2018,08/19/2018,08/14/2018,,,,790,6140608,"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0; LOCATED AT APT 5C, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH",07/17/2018,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/26/2023,Original,Open,N,40.844336,-73.908519,4,15,22902,2007399,2027940049,Mount Hope
